,ts,price,volume,vwap,ma1,rsi,cross1,cross2,profit,profit_max,drawdown,dd_ratio,n_minus,warmup
2026-03-18 13:08:09,1773806889.945145,3744.0,23718700.0,3718.853720232067,3743.133333333333,0.583008170024435,0.0,0.0,27.0,31.0,4.0,0.12903225806451613,0.0,0.0
2026-03-18 13:08:11,1773806891.944773,3743.0,23719200.0,3718.8542636217157,3743.1666666666665,0.5848308882517811,0.0,0.0,26.0,31.0,5.0,0.16129032258064516,0.0,0.0
2026-03-18 13:08:13,1773806893.958985,3743.0,23719400.0,3718.854480970727,3743.2,0.5866498146164598,0.0,0.0,26.0,31.0,5.0,0.16129032258064516,0.0,0.0
2026-03-18 13:08:15,1773806895.955981,3744.0,23719700.0,3718.8548204890476,3743.233333333333,0.5884649203744877,0.0,0.0,27.0,31.0,4.0,0.12903225806451613,0.0,0.0
2026-03-18 13:08:17,1773806897.955321,3744.0,23727700.0,3718.8638709300076,3743.266666666667,0.5902761770731124,0.0,0.0,27.0,31.0,4.0,0.12903225806451613,0.0,0.0
2026-03-18 13:08:19,1773806899.968341,3744.0,23728400.0,3718.8646625336296,3743.3,0.5920835565518988,0.0,0.0,27.0,31.0,4.0,0.12903225806451613,0.0,0.0
2026-03-18 13:08:21,1773806901.960325,3744.0,23737600.0,3718.8750618349927,3743.366666666667,0.5956746285396208,0.0,0.0,27.0,31.0,4.0,0.12903225806451613,0.0,0.0
2026-03-18 13:08:23,1773806903.971717,3744.0,23739600.0,3718.877321414118,3743.4,0.5974583977555311,0.0,0.0,27.0,31.0,4.0,0.12903225806451613,0.0,0.0
2026-03-18 13:08:25,1773806905.993003,3745.0,23739700.0,3718.877438879071,3743.5,0.6027513303978926,0.0,0.0,28.0,31.0,3.0,0.0967741935483871,0.0,0.0
2026-03-18 13:08:28,1773806908.003131,3746.0,23814400.0,3718.9682388161373,3743.6,0.6079410271870496,0.0,0.0,29.0,31.0,2.0,0.06451612903225806,0.0,0.0
2026-03-18 13:08:30,1773806910.012956,3746.0,23816600.0,3718.9709037623907,3743.7,0.6130303665376725,0.0,0.0,29.0,31.0,2.0,0.06451612903225806,0.0,0.0
2026-03-18 13:08:32,1773806912.007283,3746.0,23816900.0,3718.971267123441,3743.8,0.6180221210113634,0.0,0.0,29.0,31.0,2.0,0.06451612903225806,0.0,0.0
2026-03-18 13:08:34,1773806914.015987,3746.0,23817100.0,3718.9715093587142,3743.9,0.6229189621394331,0.0,0.0,29.0,31.0,2.0,0.06451612903225806,0.0,0.0
2026-03-18 13:08:36,1773806916.009067,3746.0,23817300.0,3718.971751589645,3744.0,0.6277234649845902,0.0,0.0,29.0,31.0,2.0,0.06451612903225806,0.0,0.0
2026-03-18 13:08:38,1773806918.00493,3746.0,23818800.0,3718.973568183244,3744.1,0.6324381124574628,0.0,0.0,29.0,31.0,2.0,0.06451612903225806,0.0,0.0
2026-03-18 13:08:40,1773806920.004062,3746.0,23819200.0,3718.974052566963,3744.2,0.6370652994035002,0.0,0.0,29.0,31.0,2.0,0.06451612903225806,0.0,0.0
2026-03-18 13:08:42,1773806922.002476,3746.0,23819200.0,3718.974052566963,3744.3,0.6416073364742768,0.0,0.0,29.0,31.0,2.0,0.06451612903225806,0.0,0.0
2026-03-18 13:08:44,1773806924.01406,3746.0,23819600.0,3718.97453693332,3744.4,0.6460664537962529,0.0,0.0,29.0,31.0,2.0,0.06451612903225806,0.0,0.0
2026-03-18 13:08:46,1773806926.02814,3746.0,23823600.0,3718.9793796421563,3744.4666666666667,0.6489974401975991,0.0,0.0,29.0,31.0,2.0,0.06451612903225806,0.0,0.0
2026-03-18 13:08:48,1773806928.024109,3747.0,23823800.0,3718.9796306914905,3744.5666666666666,0.6533325627135068,0.0,0.0,30.0,31.0,1.0,0.03225806451612903,0.0,0.0
2026-03-18 13:08:50,1773806930.037987,3747.0,23824800.0,3718.980885870685,3744.7,0.6589859289212997,0.0,0.0,30.0,31.0,1.0,0.03225806451612903,0.0,0.0
2026-03-18 13:08:52,1773806932.049153,3746.0,23826900.0,3718.9834273198394,3744.8,0.6631337293421348,0.0,0.0,29.0,31.0,2.0,0.06451612903225806,0.0,0.0
2026-03-18 13:08:54,1773806934.055495,3747.0,23827200.0,3718.9838037821037,3744.9333333333334,0.6685451789601755,0.0,0.0,30.0,31.0,1.0,0.03225806451612903,0.0,0.0
2026-03-18 13:08:56,1773806936.048892,3746.0,23827300.0,3718.983924788254,3745.0,0.6712038087325118,0.0,0.0,29.0,31.0,2.0,0.06451612903225806,0.0,0.0
2026-03-18 13:08:58,1773806938.054958,3746.0,23827600.0,3718.9842878002023,3745.0666666666666,0.6738375461875823,0.0,0.0,29.0,31.0,2.0,0.06451612903225806,0.0,0.0
2026-03-18 13:09:00,1773806940.049565,3746.0,23827600.0,3718.9842878002023,3745.1666666666665,0.6777356572346035,0.0,0.0,29.0,31.0,2.0,0.06451612903225806,0.0,0.0
2026-03-18 13:09:02,1773806942.061744,3747.0,23827700.0,3718.9844132809594,3745.3,0.6828238607861601,0.0,0.0,30.0,31.0,1.0,0.03225806451612903,0.0,0.0
2026-03-18 13:09:04,1773806944.064085,3747.0,23830000.0,3718.9872990281697,3745.4,0.6865604237688603,0.0,0.0,30.0,31.0,1.0,0.03225806451612903,0.0,0.0
2026-03-18 13:09:06,1773806946.074714,3747.0,23831200.0,3718.9888043994233,3745.5,0.690234179573285,0.0,0.0,30.0,31.0,1.0,0.03225806451612903,0.0,0.0
2026-03-18 13:09:08,1773806948.086678,3747.0,23831700.0,3718.989431589695,3745.6,0.6938466184306566,0.0,0.0,30.0,31.0,1.0,0.03225806451612903,0.0,0.0
2026-03-18 13:09:10,1773806950.08304,3746.0,23832600.0,3718.9905201597735,3745.6666666666665,0.6962241917893713,0.0,0.0,29.0,31.0,2.0,0.06451612903225806,0.0,0.0
2026-03-18 13:09:12,1773806952.094274,3746.0,23832600.0,3718.9905201597735,3745.766666666667,0.6997453124773323,0.0,0.0,29.0,31.0,2.0,0.06451612903225806,0.0,0.0
2026-03-18 13:09:14,1773806954.082866,3747.0,23833800.0,3718.992025182691,3745.9,0.7043452956912511,0.0,0.0,30.0,31.0,1.0,0.03225806451612903,0.0,0.0
2026-03-18 13:09:16,1773806956.090064,3746.0,23833900.0,3718.992146116268,3745.9666666666667,0.7066078030725593,0.0,0.0,29.0,31.0,2.0,0.06451612903225806,0.0,0.0
2026-03-18 13:09:18,1773806958.097663,3746.0,23834600.0,3718.992992620984,3746.0333333333333,0.708850785260844,0.0,0.0,29.0,31.0,2.0,0.06451612903225806,0.0,0.0
